Category1,Source1,Category2,Source2,Similarity,PapersInC1,PapersInC2,PapersInBoth,Agreement
artificial intelligence,OpenAIRE,philosophy,OpenAlex,0.4540605211207698,28362,21820,6195,0.140837065496624
engineering and technology,OpenAIRE,philosophy,OpenAlex,0.4602166974832575,29291,21820,4776,0.1030754289414049
psychology and cognitive sciences,OpenAIRE,philosophy,OpenAlex,0.6643211196948303,7582,21820,2764,0.1037615436594339
social sciences,OpenAIRE,philosophy,OpenAlex,0.6354994116790414,18175,21820,5805,0.1697864872769815
psychology,OpenAIRE,philosophy,OpenAlex,0.7391070768298384,15018,21820,4804,0.1499656614846725
computer science,OpenAIRE,philosophy,OpenAlex,0.6082113057516645,35271,21820,7355,0.1478808106803924
social sciences,OpenAIRE,epistemology,OpenAlex,0.6354994116790414,18175,11782,3542,0.1340904788945675
sociology,OpenAIRE,epistemology,OpenAlex,0.7806369930231394,3681,11782,1514,0.1085382464692809
visual perception,OpenAIRE,neuroscience,OpenAlex,0.5547153625058359,1744,12903,1343,0.1009470835838845
humans,OpenAIRE,neuroscience,OpenAlex,0.3963452826205165,18454,12903,6314,0.2521263426905722
experimental and cognitive psychology,OpenAIRE,neuroscience,OpenAlex,0.7913232241251588,3240,12903,1874,0.1313336603826477
social psychology,OpenAIRE,neuroscience,OpenAlex,0.8011338853981462,6156,12903,1757,0.1015489538781643
perception,OpenAIRE,neuroscience,OpenAlex,0.581949093816266,2485,12903,2095,0.1576017452794704
psychology and cognitive sciences,OpenAIRE,neuroscience,OpenAlex,0.8392580596394414,7582,12903,3218,0.1863670585509932
social sciences,OpenAIRE,neuroscience,OpenAlex,0.7303397909770625,18175,12903,4013,0.148272676888971
experimental psychology,OpenAIRE,neuroscience,OpenAlex,0.9114378990692604,4608,12903,2625,0.1763401854091092
neurology neurosurgery,OpenAIRE,neuroscience,OpenAlex,0.3086549848974149,5805,12903,3307,0.2147263164729563
cognitive psychology,OpenAIRE,neuroscience,OpenAlex,0.912697110652914,4062,12903,2764,0.1946341806915006
female,OpenAIRE,neuroscience,OpenAlex,0.2911116000357265,5800,12903,2457,0.1512372276252616
clinical medicine,OpenAIRE,neuroscience,OpenAlex,0.6971070840762086,11728,12903,3666,0.1748628666825661
adult,OpenAIRE,neuroscience,OpenAlex,0.3356140677318778,4257,12903,2145,0.1428571428571428
general neuroscience,OpenAIRE,neuroscience,OpenAlex,0.8350887342976137,2371,12903,1849,0.1377281191806331
cognitive neuroscience,OpenAIRE,neuroscience,OpenAlex,0.912697110652914,3175,12903,1853,0.1302636203866432
medicine,OpenAIRE,neuroscience,OpenAlex,0.6233518601108884,12215,12903,3971,0.187780772686433
cognition,OpenAIRE,neuroscience,OpenAlex,0.7073213604074343,3641,12903,2719,0.1966726943942134
developmental biology,OpenAIRE,neuroscience,OpenAlex,0.7780924030062893,9424,12903,2764,0.1412871236517916
knowledge management,OpenAIRE,business,OpenAlex,0.6871102461565097,1757,8525,965,0.1035741118385746
social sciences,OpenAIRE,business,OpenAlex,0.541964576913867,18175,8525,4121,0.1825147260728996
management of technology and innovation,OpenAIRE,business,OpenAlex,0.57984643716393,1719,8525,1005,0.1087780062777356
economics,OpenAIRE,business,OpenAlex,0.5802734270141696,3687,8525,1336,0.1228392791467451
business management,OpenAIRE,business,OpenAlex,0.9021108014169308,4564,8525,2803,0.2725063192689091
strategy and management,OpenAIRE,business,OpenAlex,0.6856893568974809,2969,8525,1762,0.1810521989313604
economics and business,OpenAIRE,business,OpenAlex,0.8179085372478633,8667,8525,3724,0.2765072765072765
business and international management,OpenAIRE,business,OpenAlex,0.7782013364240267,2066,8525,1323,0.1427492447129909
business management,OpenAIRE,business,OpenAlex,0.5051385913265363,4564,8525,2803,0.2725063192689091
marketing,OpenAIRE,business,OpenAlex,0.7651258677085938,4405,8525,2898,0.2888755980861244
condorcet's jury theorem,OpenAIRE,jury,OpenAlex,0.5829376299509844,8,8,5,0.4545454545454545
intermediate logic,OpenAIRE,many-valued logic,OpenAlex,0.66413978376436,15,9,3,0.1428571428571428
abstraction (linguistics),OpenAIRE,abstraction,OpenAlex,0.3917186749758468,133,249,103,0.3691756272401433
representation (mathematics),OpenAIRE,representation (politics),OpenAlex,0.9804570647155656,935,2856,700,0.2264639275315431
cognitive neuroscience of visual object recognition,OpenAIRE,object (grammar),OpenAlex,0.2166807853559549,669,3167,422,0.1236086701816051
object (philosophy),OpenAIRE,object (grammar),OpenAlex,0.9844177050709038,472,3167,422,0.1311781162573826
object (computer science),OpenAIRE,object (grammar),OpenAlex,0.9412235307794352,838,3167,719,0.2188070602556299
computer vision and pattern recognition (cs cv),OpenAIRE,convolutional neural network,OpenAlex,0.5625159187493899,2283,2156,709,0.1900804289544236
radiology image segmentation,OpenAIRE,convolutional neural network,OpenAlex,0.5553277051244775,2083,2156,527,0.1419719827586207
applications of computer vision computer vision image processing,OpenAIRE,convolutional neural network,OpenAlex,0.6817236415166155,4554,2156,702,0.1168442077230359
feature extraction,OpenAIRE,convolutional neural network,OpenAlex,0.6891105470001877,2276,2156,448,0.1124497991967871
computer science - computer vision and pattern recognition,OpenAIRE,convolutional neural network,OpenAlex,0.8002554746590737,2288,2156,713,0.1911015813454837
acoustics and ultrasonics,OpenAIRE,speech recognition,OpenAlex,0.4900289523847738,711,2420,286,0.1005272407732864
political science,OpenAIRE,politics,OpenAlex,0.8118797191120147,1754,5347,717,0.1123120300751879
business,OpenAIRE,political science,OpenAlex,0.5013768640627997,50194,13394,6568,0.1151876534549281
sociology,OpenAIRE,political science,OpenAlex,0.7941552523657781,3681,13394,1965,0.1300463269358041
social sciences,OpenAIRE,political science,OpenAlex,0.8423991583053831,18175,13394,4804,0.1794881374929945
economics and business,OpenAIRE,political science,OpenAlex,0.745975503396878,8667,13394,2735,0.1415191969367691
social sciences,OpenAIRE,law,OpenAlex,0.3342045427288319,18175,12387,4249,0.1614791167863793
sociology,OpenAIRE,law,OpenAlex,0.394900931503266,3681,12387,1674,0.1162984576907044
economics and business,OpenAIRE,law,OpenAlex,0.3545836537255891,8667,12387,2300,0.1226405033592833
business,OpenAIRE,law,OpenAlex,0.3089527830435083,50194,12387,5933,0.1047345007767264
cardinal point,OpenAIRE,focal point,OpenAlex,0.7932808997396823,20,6,3,0.1304347826086956
contrast transfer function,OpenAIRE,spherical aberration,OpenAlex,0.7468498888991875,12,19,9,0.4090909090909091
experimental psychology,OpenAIRE,cognition,OpenAlex,0.7690034428769746,4608,5218,1580,0.1916080523890371
neuropsychology and physiological psychology,OpenAIRE,cognition,OpenAlex,0.7932308507865192,1215,5218,610,0.1047569981109393
social sciences,OpenAIRE,cognition,OpenAlex,0.6524499609914014,18175,5218,2258,0.1068370002365744
developmental and educational psychology,OpenAIRE,cognition,OpenAlex,0.7396276202379635,2290,5218,739,0.109174176392377
neuroscience,OpenAIRE,cognition,OpenAlex,0.7073213604074343,2803,5218,740,0.1016343908803735
psychology,OpenAIRE,cognition,OpenAlex,0.7073213604074343,15018,5218,3934,0.2413200834253465
psychology and cognitive sciences,OpenAIRE,cognition,OpenAlex,0.8213899344913937,7582,5218,1975,0.1824480369515011
experimental and cognitive psychology,OpenAIRE,cognition,OpenAlex,0.8592384598267644,3240,5218,1288,0.1796373779637378
cognitive psychology,OpenAIRE,cognition,OpenAlex,0.9344322503642192,4062,5218,1927,0.2620699034407724
social psychology,OpenAIRE,cognition,OpenAlex,0.7107188162495275,6156,5218,1047,0.1013847196668926
cognition neuropsychological assessment,OpenAIRE,cognition,OpenAlex,0.6780158063241146,2330,5218,1025,0.1571362869845163
male,OpenAIRE,cognition,OpenAlex,0.2774891465072874,6003,5218,1304,0.1314913784410608
brain neural circuits,OpenAIRE,cognition,OpenAlex,0.5422056626018427,4434,5218,1405,0.1703649812052867
cognitive neuroscience,OpenAIRE,cognition,OpenAlex,0.9344322503642192,3175,5218,1027,0.1394243822970404
cognitive science,OpenAIRE,cognition,OpenAlex,0.8698549372852266,1682,5218,738,0.1197663096397273
electromagnetic interference,OpenAIRE,electromagnetic compatibility,OpenAlex,0.8903107367267787,21,9,6,0.25
computer graphics and computer-aided design,OpenAIRE,computer graphics (images),OpenAlex,0.443478302643932,1720,1649,353,0.1170424403183023
computer graphics,OpenAIRE,computer graphics (images),OpenAlex,0.4402730149758201,564,1649,222,0.1115017579105976
visualization (graphics) infographics,OpenAIRE,visualization,OpenAlex,0.4363846463964501,253,1111,139,0.113469387755102
data visualization,OpenAIRE,visualization,OpenAlex,0.7761253546868785,220,1111,174,0.1503889369057908
computer graphics (images),OpenAIRE,rendering (computer graphics),OpenAlex,0.9828493145163942,456,345,93,0.1313559322033898
computer graphics,OpenAIRE,graphics,OpenAlex,0.8885995223712361,564,302,110,0.1455026455026455
graphics,OpenAIRE,computer graphics,OpenAlex,0.8885995223712361,208,294,71,0.1647331786542923
deterministic encryption,OpenAIRE,watermarking attack,OpenAlex,0.5524000469114887,20,10,4,0.1538461538461538
handwriting recognition,OpenAIRE,intelligent character recognition,OpenAlex,0.823479718651121,63,25,16,0.2222222222222222
handwriting,OpenAIRE,handwriting recognition,OpenAlex,0.8987180847090396,91,43,21,0.1858407079646017
intelligent character recognition,OpenAIRE,handwriting recognition,OpenAlex,0.823479718651121,31,43,13,0.2131147540983606
handwriting recognition,OpenAIRE,handwriting,OpenAlex,0.8987180847090396,63,92,29,0.2301587301587301
graph theory,OpenAIRE,graph,OpenAlex,0.8676573661211477,361,1409,227,0.1471160077770577
graph (abstract data type),OpenAIRE,graph,OpenAlex,0.520749627603478,493,1409,367,0.2390879478827361
pattern recognition,OpenAIRE,feature extraction,OpenAlex,0.7500031580659703,7486,1523,940,0.116495228652869
handwriting recognition,OpenAIRE,character recognition,OpenAlex,0.8245562851623186,63,48,18,0.1935483870967742
intelligent character recognition,OpenAIRE,character recognition,OpenAlex,0.9603116495111194,31,48,11,0.1617647058823529
optical character recognition,OpenAIRE,character recognition,OpenAlex,0.9098923304986124,80,48,15,0.1327433628318584
electronic engineering,OpenAIRE,voltage,OpenAlex,0.4002749242140829,1386,2165,580,0.1952204644900707
energy,OpenAIRE,voltage,OpenAlex,0.4812028885883258,2594,2165,849,0.2171355498721227
energy engineering and power technology,OpenAIRE,voltage,OpenAlex,0.4885290545537432,1280,2165,491,0.1662153012863913
electrical and electronic engineering,OpenAIRE,voltage,OpenAlex,0.454316298557896,10834,2165,1337,0.1146458583433373
control theory,OpenAIRE,voltage,OpenAlex,0.3936766474874555,6577,2165,1077,0.1405088062622309
electric power distribution electrical grid distributed generation,OpenAIRE,voltage,OpenAlex,0.5140734348513621,1155,2165,649,0.2429801572444777
adaptive simulated annealing,OpenAIRE,simulated annealing,OpenAlex,0.954513558891174,20,180,19,0.1049723756906077
connection (mathematics),OpenAIRE,connection (principal bundle),OpenAlex,0.9814320810881958,62,143,29,0.1647727272727272
mathematics,OpenAIRE,mathematical optimization,OpenAlex,0.7549307819189464,18266,6629,3333,0.1545774974492162
algorithm,OpenAIRE,mathematical optimization,OpenAlex,0.6762568079511504,6365,6629,1264,0.1077578857630008
univariate,OpenAIRE,multivariate statistics,OpenAlex,0.7764265882107121,169,788,148,0.1829419035846724
multivariate analysis,OpenAIRE,multivariate statistics,OpenAlex,0.9149316212088996,319,788,134,0.1377183967112024
physical sciences,OpenAIRE,statistical physics,OpenAlex,0.7983565319178656,4516,2553,789,0.1256369426751592
general physics,OpenAIRE,statistical physics,OpenAlex,0.8845160095233743,1648,2553,564,0.1550728622491064
fos physical sciences,OpenAIRE,statistical physics,OpenAlex,0.5352418191922423,1891,2553,551,0.1415360904187002
general physics and astronomy,OpenAIRE,statistical physics,OpenAlex,0.8458860790086603,2122,2553,744,0.1892648181124396
physics,OpenAIRE,statistical physics,OpenAlex,0.8828729686124615,3578,2553,904,0.1729481538167208
mathematics (miscellaneous),OpenAIRE,complex system,OpenAlex,0.2081093291339012,272,672,117,0.1414752116082225
mathematical physics,OpenAIRE,complex system,OpenAlex,0.5782061136609186,627,672,151,0.1315331010452961
statistical and nonlinear physics,OpenAIRE,complex system,OpenAlex,0.7273075804979628,554,672,126,0.1145454545454545
degrees of freedom,OpenAIRE,degrees of freedom (physics and chemistry),OpenAlex,0.6822605450651578,77,170,38,0.1818181818181818
degrees of freedom (mechanics),OpenAIRE,degrees of freedom (physics and chemistry),OpenAlex,0.9631986901182672,72,170,24,0.110091743119266
degrees of freedom (statistics),OpenAIRE,degrees of freedom (physics and chemistry),OpenAlex,0.9544663421378162,52,170,24,0.1212121212121212
particle swarm optimization,OpenAIRE,multi-swarm optimization,OpenAlex,0.644433345877279,407,158,111,0.2444933920704846
meta-optimization,OpenAIRE,multi-swarm optimization,OpenAlex,0.8845067231518048,105,158,36,0.158590308370044
psychology,OpenAIRE,linguistics,OpenAlex,0.6604831076833574,15018,10808,2540,0.1090784162157519
computer science,OpenAIRE,linguistics,OpenAlex,0.5540672489043662,35271,10808,4384,0.1051445017388176
artificial intelligence,OpenAIRE,linguistics,OpenAlex,0.5970159299651524,28362,10808,4279,0.1226390759794789
natural language processing,OpenAIRE,linguistics,OpenAlex,0.710687017772417,2404,10808,1208,0.1006331222925691
linguistics and language,OpenAIRE,linguistics,OpenAlex,0.8617219350424591,2707,10808,1561,0.130583904969048
language and linguistics,OpenAIRE,linguistics,OpenAlex,0.8617219376732285,2393,10808,1372,0.1159861357680277
mathematics,OpenAIRE,geometry,OpenAlex,0.6769644800047208,18266,11875,4026,0.1541642734060884
lossless jpeg,OpenAIRE,jpeg,OpenAlex,0.9284081434562528,23,95,20,0.2040816326530612
electrical engineering electronic engineering information engineering,OpenAIRE,computer vision,OpenAlex,0.697293254938889,20661,11493,4156,0.1484391742267304
artificial intelligence,OpenAIRE,computer vision,OpenAlex,0.7091882296432057,28362,11493,7906,0.2474568844095276
engineering and technology,OpenAIRE,computer vision,OpenAlex,0.7276931716981494,29291,11493,4712,0.1306276336216456
software,OpenAIRE,computer vision,OpenAlex,0.6644982025309392,10803,11493,2737,0.1399355795286057
computer vision and pattern recognition,OpenAIRE,computer vision,OpenAlex,0.8791047960779762,3344,11493,1641,0.1243558654137617
business,OpenAIRE,computer vision,OpenAlex,0.5679211849398125,50194,11493,8887,0.1683143939393939
applications of computer vision computer vision image processing,OpenAIRE,computer vision,OpenAlex,0.6929103566431704,4554,11493,2137,0.1536304816678648
image processing,OpenAIRE,computer vision,OpenAlex,0.7088753086139437,2466,11493,1589,0.1284559417946645
computer science,OpenAIRE,computer vision,OpenAlex,0.8233702181228053,35271,11493,6441,0.1597351387545569
chemical similarity,OpenAIRE,structural similarity,OpenAlex,0.8793217956522814,15,53,8,0.1333333333333333
data compression,OpenAIRE,image compression,OpenAlex,0.7195741374870526,349,169,82,0.1880733944954128
lossy compression,OpenAIRE,image compression,OpenAlex,0.5775957522977435,68,169,23,0.1074766355140186
jpeg,OpenAIRE,transform coding,OpenAlex,0.2134425619000747,90,87,27,0.18
lapped transform,OpenAIRE,transform coding,OpenAlex,0.7020860188735143,13,87,12,0.1363636363636363
computer vision,OpenAIRE,image processing,OpenAlex,0.7088753086139437,6740,1988,1048,0.1364583333333333
data compression,OpenAIRE,discrete cosine transform,OpenAlex,0.4221007051682659,349,177,57,0.1215351812366737
transform coding,OpenAIRE,discrete cosine transform,OpenAlex,0.571489825232289,139,177,65,0.2589641434262948
physics,OpenAIRE,optics,OpenAlex,0.5237571148424129,3578,6494,1116,0.1246092005359535
phylogeny,OpenAIRE,phylogenetic tree,OpenAlex,0.4836583479619927,518,477,276,0.3838664812239221
phylogenetics,OpenAIRE,phylogenetic tree,OpenAlex,0.6573630448817155,275,477,182,0.3192982456140351
phylogenetic tree,OpenAIRE,phylogenetics,OpenAlex,0.6573630448817155,308,418,139,0.2367972742759795
phylogeny,OpenAIRE,phylogenetics,OpenAlex,0.4950384304357722,518,418,172,0.225130890052356
evolution molecular,OpenAIRE,phylogenetics,OpenAlex,0.729357975285619,530,418,137,0.1689272503082614
econometrics,OpenAIRE,inference,OpenAlex,0.5792885611208172,2634,3251,572,0.1076604554865424
divergence (statistics),OpenAIRE,divergence (linguistics),OpenAlex,0.986322985885565,93,256,73,0.2644927536231884
